v3_start,v3_end,offset,match_method
40468,40468,125,tyc
40469,40541,125,gaia
40542,40542,125,tyc
40543,40594,125,gaia
40595,40595,125,tyc
40596,40757,125,gaia
40758,40758,125,tyc
40759,40821,125,gaia
40822,40941,126,gaia
40942,40980,127,gaia
40981,40981,127,tyc
40982,41051,127,gaia
41052,41052,127,tyc
41053,41088,127,gaia
41089,41106,128,gaia
41107,41107,128,tyc
41108,41225,128,gaia
41226,41226,128,tyc
41227,41239,128,gaia
41240,41248,129,gaia
41249,41249,129,tyc
41250,41269,129,gaia
41270,41270,129,tyc
41271,41344,129,gaia
41345,41345,129,tyc
41346,41439,129,gaia
41440,41440,129,tyc
41441,41466,129,gaia
41467,41467,129,tyc
41468,41562,129,gaia
41563,41584,130,gaia
41585,41585,130,tyc
41586,41589,130,gaia
41590,41590,130,tyc
41591,41753,130,gaia
41754,41754,130,tyc
41755,41784,130,gaia
41785,41785,130,tyc
41786,41816,130,gaia
41817,41817,130,tyc
41818,41853,130,gaia
41854,41854,130,tyc
41855,41882,130,gaia
41883,41883,130,tyc
41884,41944,130,gaia
41945,42099,131,gaia
42100,42100,131,tyc
42101,42110,131,gaia
42111,42111,131,tyc
42112,42112,131,gaia
42113,42113,131,tyc
42114,42223,131,gaia
42224,42224,131,tyc
42225,42330,131,gaia
42331,42331,132,gaia
42332,42332,132,tyc
42333,42339,132,gaia
42340,42341,132,tyc
42342,42349,132,gaia
42350,42350,132,tyc
42351,42428,132,gaia
42429,42429,132,tyc
42430,42603,132,gaia
42604,42686,133,gaia
42687,42687,133,tyc
42688,42723,133,gaia
42724,42780,134,gaia
42781,42781,134,tyc
42782,42890,134,gaia
42891,42932,135,gaia
42933,42933,135,tyc
42934,42995,135,gaia
42996,42996,135,tyc
42997,43054,135,gaia
43055,43055,135,tyc
43056,43056,135,gaia
43057,43058,136,gaia
43059,43059,136,tyc
43060,43094,136,gaia
43095,43163,137,gaia
43164,43164,137,tyc
43165,43202,137,gaia
43203,43203,137,tyc
43204,43205,137,gaia
43206,43206,137,tyc
43207,43222,137,gaia
43223,43223,137,tyc
43224,43240,137,gaia
43241,43453,138,gaia
43454,43454,138,tyc
43455,43570,138,gaia
43571,43571,138,tyc
43572,43754,138,gaia
43755,43755,138,tyc
43756,43936,138,gaia
43937,43937,138,tyc
43938,44012,138,gaia
44013,44021,139,gaia
44022,44022,139,tyc
44023,44072,139,gaia
44073,44073,140,tyc
44074,44210,140,gaia
44211,44211,140,tyc
44212,44231,140,gaia
44232,44232,140,tyc
44233,44298,140,gaia
44299,44324,141,gaia
44325,44325,141,tyc
44326,44381,141,gaia
44382,44382,141,tyc
44383,44392,141,gaia
44393,44393,141,tyc
44394,44519,141,gaia
44520,44520,141,tyc
44521,44568,141,gaia
44569,44569,141,tyc
44570,44607,141,gaia
44608,44608,141,tyc
44609,44627,141,gaia
44628,44628,141,tyc
44629,44661,141,gaia
44662,44662,141,tyc
44663,44805,141,gaia
44806,44806,141,tyc
44807,44859,141,gaia
44860,44860,141,tyc
44861,44949,141,gaia
44950,44950,141,tyc
44951,44976,141,gaia
44977,44977,141,tyc
44978,45092,141,gaia
45093,45093,141,tyc
45094,45199,141,gaia
45200,45200,141,tyc
45201,45256,141,gaia
45257,45257,141,tyc
45258,45295,141,gaia
45296,45402,142,gaia
45403,45403,142,tyc
45404,45428,142,gaia
45429,45429,142,tyc
45430,45486,142,gaia
45487,45487,142,tyc
45488,45563,142,gaia
45564,45564,142,tyc
45565,45823,142,gaia
45824,45824,142,tyc
45825,45837,142,gaia
45838,45838,142,tyc
45839,45859,142,gaia
45860,45860,142,tyc
45861,45938,142,gaia
45939,45952,143,gaia
45953,45953,143,tyc
45954,45956,143,gaia
45957,45957,143,tyc
45958,45971,143,gaia
45972,45972,143,tyc
45973,45997,143,gaia
45998,45998,143,tyc
45999,46104,143,gaia
46105,46150,144,gaia
46151,46155,145,gaia
46156,46156,145,tyc
46157,46166,145,gaia
46167,46167,145,tyc
46168,46226,145,gaia
46227,46364,146,gaia
46365,46365,146,tyc
46366,46453,146,gaia
46454,46454,146,tyc
46455,46641,146,gaia
46642,46642,146,tyc
46643,46693,146,gaia
46694,46714,147,gaia
46715,46715,147,tyc
46716,46742,147,gaia
46743,46743,147,tyc
46744,46746,147,gaia
46747,46800,148,gaia
46801,46801,148,tyc
46802,47001,148,gaia
47002,47002,148,tyc
47003,47009,148,gaia
47010,47010,148,tyc
47011,47071,148,gaia
47072,47072,148,tyc
47073,47128,148,gaia
47129,47271,149,gaia
47272,47272,149,tyc
47273,47299,149,gaia
47300,47300,149,tyc
47301,47301,149,gaia
47302,47302,149,tyc
47303,47343,149,gaia
47344,47344,149,tyc
47345,47407,149,gaia
47408,47408,149,tyc
47409,47446,149,gaia
47447,47447,149,tyc
47448,47452,149,gaia
47453,47453,149,tyc
47454,47492,149,gaia
47493,47493,149,tyc
47494,47678,149,gaia
47679,47679,149,tyc
47680,47681,149,gaia
47682,47682,149,tyc
47683,47683,149,gaia
47684,47684,149,tyc
47685,47713,149,gaia
47714,47714,149,tyc
47715,47845,149,gaia
47846,47846,149,tyc
47847,47957,149,gaia
47958,47958,149,tyc
47959,47987,149,gaia
47988,48003,150,gaia
48004,48004,150,tyc
48005,48026,150,gaia
48027,48027,150,tyc
48028,48038,150,gaia
48039,48039,150,tyc
48040,48056,150,gaia
48057,48057,150,tyc
48058,48095,150,gaia
48096,48096,150,tyc
48097,48102,150,gaia
48103,48103,150,tyc
48104,48145,150,gaia
48146,48163,151,gaia
48164,48164,151,tyc
48165,48282,151,gaia
48283,48283,151,tyc
48284,48427,151,gaia
48428,48428,151,tyc
48429,48488,151,gaia
48489,48489,151,tyc
48490,48508,151,gaia
48509,48509,151,tyc
48510,48517,151,gaia
48518,48518,151,tyc
48519,48524,151,gaia
48525,48525,151,tyc
48526,48556,151,gaia
48557,48557,151,tyc
48558,48569,151,gaia
48570,48570,151,tyc
48571,48624,151,gaia
48625,48625,151,tyc
48626,48630,151,gaia
48631,48631,151,tyc
48632,48647,151,gaia
48648,48648,151,tyc
48649,48652,151,gaia
48653,48653,151,tyc
48654,48666,151,gaia
48667,48667,151,tyc
48668,48698,151,gaia
48699,48699,151,tyc
48700,48720,151,gaia
48721,48722,151,tyc
48723,48783,151,gaia
48784,48784,151,tyc
48785,48810,151,gaia
48811,48813,152,gaia
48814,48814,152,tyc
48815,48821,152,gaia
48822,48822,152,tyc
48823,48868,152,gaia
48869,48869,152,tyc
48870,48907,152,gaia
48908,48911,153,gaia
48912,48912,153,tyc
48913,49059,153,gaia
49060,49060,153,tyc
49061,49122,153,gaia
49123,49123,153,tyc
49124,49128,153,gaia
49129,49129,153,tyc
49130,49239,153,gaia
49240,49240,153,tyc
49241,49275,153,gaia
49276,49276,153,tyc
49277,49373,153,gaia
49374,49374,153,tyc
49375,49442,153,gaia
49443,49443,153,tyc
49444,49478,153,gaia
49479,49479,153,tyc
49480,49594,153,gaia
49595,49595,153,tyc
49596,49633,153,gaia
49634,49634,153,tyc
49635,49650,153,gaia
49651,49655,154,gaia
49656,49656,154,tyc
49657,49703,154,gaia
49704,49704,154,tyc
49705,49760,154,gaia
49761,49761,154,tyc
49762,49788,154,gaia
49789,49789,154,tyc
49790,49842,154,gaia
49843,49843,154,tyc
49844,49847,154,gaia
49848,49848,154,tyc
49849,49880,154,gaia
49881,49881,154,tyc
49882,49962,154,gaia
49963,49963,154,tyc
49964,49995,154,gaia
49996,49996,154,tyc
49997,50061,154,gaia
50062,50062,154,tyc
50063,50329,154,gaia
50330,50330,154,tyc
50331,50501,154,gaia
50502,50502,154,tyc
50503,50523,154,gaia
50524,50524,154,tyc
50525,50583,154,gaia
50584,50584,154,tyc
50585,50673,154,gaia
50674,50674,154,tyc
50675,51015,154,gaia
51016,51016,154,tyc
51017,51048,154,gaia
51049,51049,154,tyc
51050,51135,154,gaia
51136,51136,154,tyc
51137,51193,154,gaia
51194,51194,154,tyc
51195,51219,154,gaia
51220,51220,154,tyc
51221,51347,154,gaia
51348,51348,154,tyc
51349,51407,154,gaia
51408,51508,155,gaia
51509,51509,155,tyc
51510,51560,155,gaia
51561,51561,155,tyc
51562,51588,155,gaia
51589,51652,156,gaia
51653,51653,156,tyc
51654,51704,156,gaia
51705,51705,156,tyc
51706,51713,156,gaia
51714,51714,156,tyc
51715,51770,156,gaia
51771,51771,156,tyc
51772,51791,156,gaia
51792,51792,156,tyc
51793,51965,156,gaia
51966,51966,156,tyc
51967,52002,156,gaia
52003,52125,157,gaia
52126,52147,158,gaia
52148,52148,158,tyc
52149,52162,158,gaia
52163,52163,158,tyc
52164,52247,158,gaia
52248,52248,158,tyc
52249,52261,158,gaia
52262,52262,158,tyc
52263,52354,158,gaia
52355,52355,158,tyc
52356,52383,158,gaia
52384,52384,158,tyc
52385,52459,158,gaia
52460,52460,158,tyc
52461,52621,158,gaia
52622,52622,158,tyc
52623,52648,158,gaia
52649,52649,158,tyc
52650,52759,158,gaia
52760,52760,158,tyc
52761,52877,158,gaia
52878,52878,158,tyc
52879,53041,158,gaia
53042,53072,159,gaia
53073,53122,160,gaia
53123,53200,161,gaia
53201,53201,161,tyc
53202,53299,161,gaia
53300,53300,161,tyc
53301,53388,161,gaia
53389,53389,161,tyc
53390,53396,161,gaia
53397,53397,161,tyc
53398,53400,161,gaia
53401,53433,162,gaia
53434,53434,162,tyc
53435,53453,162,gaia
53454,53454,162,tyc
53455,53642,162,gaia
53643,53643,162,tyc
53644,53715,162,gaia
53716,53734,163,gaia
53735,53735,163,tyc
53736,53753,163,gaia
53754,53754,163,tyc
53755,53802,163,gaia
53803,53803,163,tyc
53804,53892,163,gaia
53893,53893,163,tyc
53894,53901,163,gaia
53902,53902,163,tyc
53903,53963,163,gaia
53964,53964,163,tyc
53965,54012,163,gaia
54013,54013,163,tyc
54014,54022,163,gaia
54023,54023,163,tyc
54024,54040,163,gaia
54041,54041,163,tyc
54042,54231,163,gaia
54232,54232,163,tyc
54233,54263,163,gaia
54264,54264,163,tyc
54265,54274,163,gaia
54275,54275,163,tyc
54276,54421,163,gaia
54422,54422,163,tyc
54423,54498,163,gaia
54499,54499,163,tyc
54500,54532,163,gaia
54533,54533,163,tyc
54534,54576,163,gaia
54577,54706,164,gaia
54707,54707,164,tyc
54708,54726,164,gaia
54727,54727,164,tyc
54728,54824,164,gaia
54825,54957,165,gaia
54958,54958,165,tyc
54959,55052,165,gaia
55053,55067,166,gaia
55068,55068,166,tyc
55069,55069,166,gaia
55070,55070,166,tyc
55071,55135,166,gaia
55136,55136,166,tyc
55137,55142,166,gaia
55143,55143,166,tyc
55144,55221,166,gaia
55222,55222,166,tyc
55223,55260,166,gaia
55261,55261,166,tyc
55262,55282,166,gaia
55283,55283,166,tyc
55284,55349,166,gaia
55350,55350,166,tyc
55351,55392,166,gaia
55393,55394,167,gaia
55395,55395,167,tyc
55396,55449,167,gaia
55450,55450,167,tyc
55451,55473,167,gaia
55474,55474,167,tyc
55475,55510,167,gaia
55511,55511,167,tyc
55512,55615,167,gaia
55616,55616,167,tyc
55617,55644,167,gaia
55645,55645,167,tyc
55646,55688,167,gaia
55689,55690,167,tyc
55691,55700,167,gaia
55701,55701,167,tyc
55702,55775,167,gaia
55776,55793,168,gaia
55794,55794,167,gaia
55795,55840,168,gaia
55841,55841,168,tyc
55842,55924,168,gaia
55925,55925,168,tyc
55926,55958,168,gaia
55959,55959,168,tyc
55960,55979,168,gaia
55980,55980,168,tyc
55981,55999,168,gaia
56000,56000,168,tyc
56001,56022,168,gaia
56023,56023,171,gaia
56024,56025,168,gaia
56026,56026,168,tyc
56027,56063,168,gaia
56064,56064,168,tyc
56065,56082,168,gaia
56083,56084,168,tyc
56085,56096,168,gaia
56097,56097,168,tyc
56098,56137,168,gaia
56138,56138,168,tyc
56139,56165,168,gaia
56166,56192,169,gaia
56193,56194,169,tyc
56195,56264,169,gaia
56265,56265,173,gaia
56266,56268,169,gaia
56269,56269,169,tyc
56270,56272,169,gaia
56273,56273,169,tyc
56274,56311,169,gaia
56312,56312,169,tyc
56313,56338,169,gaia
56339,56339,169,tyc
56340,56384,169,gaia
56385,56385,169,tyc
56386,56422,169,gaia
56423,56423,169,tyc
56424,56447,169,gaia
56448,56448,169,tyc
56449,56460,169,gaia
56461,56461,169,tyc
56462,56550,169,gaia
56551,56551,169,tyc
56552,56604,169,gaia
56605,56605,169,tyc
56606,56680,170,gaia
56681,56681,170,tyc
56682,56716,170,gaia
56717,56717,170,tyc
56718,56800,170,gaia
56801,56801,170,tyc
56802,56864,170,gaia
56865,56865,174,gaia
56866,56868,170,gaia
56869,56869,170,tyc
56870,56879,170,gaia
56880,56880,170,tyc
56881,56994,170,gaia
56995,56995,170,tyc
56996,57057,170,gaia
57058,57058,170,tyc
57059,57107,170,gaia
57108,57108,170,tyc
57109,57154,170,gaia
57155,57155,170,tyc
57156,57214,170,gaia
57215,57215,170,tyc
57216,57242,170,gaia
57243,57296,171,gaia
57297,57297,171,tyc
57298,57319,171,gaia
57320,57320,171,tyc
57321,57324,171,gaia
57325,57325,171,tyc
57326,57333,171,gaia
57334,57334,171,tyc
57335,57341,171,gaia
57342,57357,172,gaia
57358,57358,172,tyc
57359,57415,172,gaia
57416,57416,172,tyc
57417,57488,172,gaia
57489,57544,173,gaia
57545,57545,173,tyc
57546,57583,173,gaia
57584,57584,173,tyc
57585,57615,173,gaia
57616,57616,173,tyc
57617,57657,173,gaia
57658,57658,173,tyc
57659,57661,173,gaia
57662,57682,174,gaia
57683,57683,174,tyc
57684,57738,174,gaia
57739,57762,175,gaia
57763,57763,175,tyc
57764,57822,175,gaia
57823,57823,175,tyc
57824,57943,175,gaia
57944,57944,175,tyc
57945,58088,175,gaia
58089,58089,176,gaia
58090,58163,175,gaia
58164,58164,175,tyc
58165,58185,175,gaia
58186,58186,175,tyc
58187,58244,175,gaia
58245,58245,175,tyc
58246,58392,175,gaia
58393,58393,175,tyc
58394,58433,175,gaia
58434,58434,175,tyc
58435,58470,175,gaia
58471,58471,175,tyc
58472,58582,175,gaia
58583,58583,180,gaia
58584,58587,175,gaia
58588,58588,175,tyc
58589,58759,175,gaia
58760,58760,175,tyc
58761,58794,175,gaia
58795,58940,176,gaia
58941,58941,176,tyc
58942,58999,176,gaia
59000,59000,176,tyc
59001,59063,176,gaia
59064,59107,177,gaia
59108,59108,177,tyc
59109,59137,177,gaia
59138,59138,177,tyc
59139,59194,177,gaia
59195,59248,178,gaia
59249,59316,179,gaia
59317,59317,179,tyc
59318,59402,179,gaia
59403,59403,179,tyc
59404,59456,179,gaia
59457,59457,179,tyc
59458,59558,179,gaia
59559,59559,179,tyc
59560,59592,179,gaia
59593,59629,180,gaia
59630,59630,180,tyc
59631,59912,180,gaia
59913,59913,180,tyc
59914,59987,180,gaia
59988,59988,180,tyc
59989,60198,180,gaia
60199,60199,180,tyc
60200,60211,180,gaia
60212,60303,181,gaia
60304,60304,181,tyc
60305,60338,181,gaia
60339,60438,182,gaia
60439,60439,182,tyc
60440,60482,182,gaia
60483,60483,182,tyc
60484,60487,182,gaia
60488,60488,182,tyc
60489,60537,182,gaia
60538,60538,182,tyc
60539,60541,182,gaia
60542,60542,182,tyc
60543,60572,182,gaia
60574,60701,182,gaia
60702,60711,183,gaia
60712,60712,183,tyc
60713,60742,183,gaia
60743,60981,184,gaia
60982,60982,184,tyc
60983,60993,184,gaia
60994,60994,184,tyc
60995,61045,184,gaia
61046,61046,184,tyc
61047,61172,184,gaia
61173,61173,184,tyc
61174,61200,184,gaia
61201,61201,184,tyc
61202,61204,184,gaia
61205,61205,184,tyc
61206,61302,184,gaia
61303,61374,185,gaia
61375,61375,185,tyc
61376,61530,185,gaia
61531,61531,185,tyc
61532,61573,185,gaia
61574,61600,186,gaia
61601,61601,186,tyc
61602,61614,186,gaia
61615,61615,186,tyc
61616,61685,186,gaia
61686,61686,186,tyc
61687,61723,186,gaia
61724,61724,186,tyc
61725,61759,186,gaia
61760,61760,186,tyc
61761,61898,186,gaia
61899,62169,187,gaia
62170,62170,187,tyc
62171,62225,187,gaia
62226,62226,187,tyc
62227,62660,187,gaia
62661,62662,187,tyc
62663,62688,187,gaia
62689,62689,187,tyc
62690,62720,187,gaia
62721,62721,187,tyc
62722,62755,187,gaia
62756,62756,187,tyc
62757,62806,187,gaia
62807,62807,187,tyc
62808,62810,187,gaia
62811,62811,187,tyc
62812,62823,187,gaia
62824,62824,187,tyc
62825,62831,187,gaia
62832,62963,188,gaia
62964,62964,188,tyc
62965,62986,188,gaia
62987,62987,188,tyc
62988,63071,188,gaia
63072,63210,189,gaia
63211,63255,190,gaia
63256,63318,191,gaia
63319,63319,191,tyc
63320,63421,191,gaia
63422,63422,191,tyc
63423,63575,191,gaia
63576,63576,191,tyc
63577,63664,191,gaia
63665,63665,191,tyc
63666,63695,191,gaia
63696,63696,191,tyc
63697,63712,191,gaia
63713,63713,198,gaia
63714,63719,191,gaia
63720,63720,191,tyc
63721,63749,191,gaia
63750,63750,191,tyc
63751,63824,191,gaia
63825,63825,191,tyc
63826,63826,191,gaia
63827,63827,191,tyc
63828,63861,191,gaia
63862,63950,192,gaia
63951,63985,193,gaia
63986,63986,193,tyc
63987,64123,193,gaia
64124,64128,194,gaia
64129,64129,194,tyc
64130,64158,194,gaia
64159,64159,194,tyc
64160,64200,194,gaia
64201,64346,195,gaia
64347,64352,196,gaia
64353,64353,196,tyc
64354,64396,196,gaia
64397,64397,196,tyc
64398,64426,196,gaia
64427,64427,196,tyc
64428,64579,196,gaia
64580,64580,196,tyc
64581,64692,196,gaia
64693,64693,196,tyc
64694,64704,196,gaia
64705,64705,196,tyc
64706,64707,196,gaia
64708,64708,196,tyc
64709,64726,196,gaia
64727,64727,196,tyc
64728,64746,196,gaia
64747,64857,197,gaia
64858,64896,198,gaia
64897,64897,198,tyc
64898,64911,198,gaia
64912,64912,198,tyc
64913,64932,198,gaia
64933,64933,198,tyc
64934,65008,198,gaia
65009,65013,199,gaia
65014,65015,200,gaia
65016,65016,200,tyc
65017,65279,200,gaia
65280,65280,200,tyc
65281,65394,200,gaia
65395,65395,200,tyc
65396,65540,200,gaia
65541,65541,200,tyc
65542,65550,200,gaia
65551,65551,200,tyc
65552,65838,200,gaia
65839,65839,200,tyc
65840,65865,200,gaia
65866,65866,200,tyc
65867,65892,200,gaia
65893,65893,200,tyc
65894,65949,200,gaia
65950,65950,200,tyc
65951,65984,200,gaia
65985,65985,200,tyc
65986,66088,200,gaia
66089,66089,200,tyc
66090,66165,200,gaia
66166,66166,200,tyc
66167,66198,200,gaia
66199,66199,200,tyc
66200,66226,200,gaia
66227,66227,200,tyc
66228,66304,200,gaia
66305,66324,201,gaia
66325,66325,201,tyc
66326,66353,201,gaia
66354,66402,202,gaia
66403,66403,202,tyc
66404,66512,202,gaia
66513,66541,203,gaia
66542,66542,203,tyc
66543,66580,203,gaia
66581,66626,204,gaia
66627,66706,205,gaia
66707,66707,205,tyc
66708,66763,205,gaia
66764,66764,205,tyc
66765,66777,205,gaia
66778,66778,205,tyc
66779,66822,205,gaia
66823,66823,205,tyc
66824,66839,205,gaia
66840,66840,205,tyc
66841,66930,205,gaia
66931,66931,205,tyc
66932,66936,206,gaia
66937,66943,207,gaia
66944,66944,207,tyc
66945,67023,207,gaia
67024,67024,207,tyc
67025,67038,207,gaia
67039,67133,208,gaia
67134,67134,208,tyc
67135,67141,208,gaia
67142,67142,208,tyc
67143,67211,208,gaia
67212,67305,209,gaia
67306,67306,209,tyc
67307,67331,209,gaia
67332,67332,209,tyc
67333,67428,209,gaia
67429,67429,209,tyc
67430,67503,209,gaia
67504,67504,209,tyc
67505,67509,209,gaia
67510,67510,209,tyc
67511,67591,209,gaia
67592,67592,209,tyc
67593,67619,209,gaia
67620,67620,209,tyc
67621,67643,209,gaia
67644,67644,209,tyc
67645,67682,209,gaia
67683,67683,209,tyc
67684,67768,209,gaia
67769,67769,209,tyc
67770,67778,209,gaia
67779,67806,210,gaia
67807,67844,211,gaia
67845,67861,212,gaia
67862,67914,214,gaia
67915,67915,214,tyc
67916,67944,214,gaia
67945,67945,214,tyc
67946,68044,214,gaia
68045,68047,215,gaia
68048,68103,216,gaia
68104,68104,216,tyc
68105,68111,216,gaia
68112,68169,217,gaia
68170,68170,217,tyc
68171,68259,217,gaia
68260,68260,217,tyc
68261,68364,217,gaia
68365,68509,218,gaia
68510,68532,219,gaia
68533,68533,219,tyc
68534,68660,219,gaia
68661,68661,219,tyc
68662,68670,219,gaia
68671,68671,219,tyc
68672,68691,219,gaia
68692,68692,219,tyc
68693,68698,219,gaia
68699,68699,219,tyc
68700,68714,219,gaia
68715,68733,220,gaia
68734,68734,220,tyc
68735,68782,220,gaia
68783,68783,220,tyc
68784,68794,220,gaia
68795,68795,220,tyc
68796,68796,220,gaia
68797,68797,220,tyc
68798,68842,220,gaia
68843,68843,220,tyc
68844,68885,220,gaia
68886,68886,220,tyc
68887,68981,220,gaia
68982,68982,220,tyc
68983,69106,220,gaia
69107,69219,221,gaia
69220,69220,221,tyc
69221,69223,221,gaia
69224,69224,221,tyc
69225,69244,221,gaia
69245,69245,221,tyc
69246,69256,221,gaia
69257,69257,221,tyc
69258,69277,221,gaia
69278,69278,221,tyc
69279,69318,221,gaia
69319,69366,222,gaia
69367,69367,222,tyc
69368,69417,222,gaia
69418,69418,222,tyc
69419,69498,222,gaia
69499,69499,222,tyc
69500,69540,222,gaia
69541,69542,222,tyc
69543,69724,222,gaia
69725,69725,222,tyc
69726,69742,222,gaia
69743,69821,223,gaia
69822,69922,224,gaia
69923,69923,224,tyc
69924,70007,224,gaia
70008,70008,224,tyc
70009,70045,224,gaia
70046,70046,224,tyc
70047,70247,224,gaia
70248,70248,224,tyc
70249,70254,224,gaia
70255,70255,224,tyc
70256,70312,224,gaia
70313,70324,225,gaia
70325,70460,226,gaia
70461,70461,226,tyc
70462,70507,226,gaia
70508,70508,226,tyc
70509,70550,226,gaia
70551,70551,226,tyc
70552,70577,226,gaia
70578,70578,226,tyc
70579,70588,226,gaia
70589,70589,226,tyc
70590,70594,226,gaia
70595,70595,226,tyc
70596,70598,226,gaia
70599,70599,226,tyc
70600,70648,226,gaia
70649,70649,226,tyc
70650,70756,226,gaia
70757,70788,227,gaia
70789,70809,228,gaia
70810,70810,228,tyc
70811,71004,228,gaia
71005,71005,228,tyc
71006,71025,228,gaia
71026,71110,229,gaia
71111,71111,229,tyc
71112,71209,229,gaia
71210,71210,229,tyc
71211,71380,229,gaia
71381,71381,229,tyc
71382,71424,229,gaia
71425,71425,229,tyc
71426,71519,229,gaia
71520,71520,229,tyc
71521,71606,229,gaia
71607,71607,229,tyc
71608,71691,229,gaia
71692,71735,230,gaia
71736,71881,231,gaia
71882,71924,232,gaia
71925,71925,232,tyc
71926,72123,232,gaia
72124,72124,232,tyc
72125,72277,232,gaia
72278,72278,232,tyc
72279,72292,232,gaia
72293,72293,232,tyc
72294,72332,232,gaia
72333,72333,232,tyc
72334,72467,232,gaia
72468,72485,233,gaia
72486,72486,233,tyc
72487,72528,233,gaia
72529,72529,233,tyc
72530,72537,233,gaia
72538,72538,233,tyc
72539,72548,233,gaia
72549,72549,233,tyc
72550,72585,233,gaia
72586,72586,233,tyc
72587,72589,233,gaia
72590,72590,233,tyc
72591,72646,233,gaia
72647,72647,233,tyc
72648,72723,233,gaia
72724,72724,233,tyc
72725,72754,233,gaia
72755,72755,233,tyc
72756,72767,233,gaia
72768,72768,233,tyc
72769,72853,233,gaia
72854,72854,233,tyc
72855,72860,233,gaia
72861,72862,234,gaia
72863,72863,234,tyc
72864,72963,234,gaia
72964,72964,234,tyc
72965,73088,234,gaia
73089,73092,235,gaia
73093,73093,235,tyc
73094,73186,235,gaia
73187,73187,235,tyc
73188,73297,235,gaia
73298,73298,235,tyc
73299,73329,235,gaia
73330,73330,235,tyc
73331,73379,235,gaia
73380,73380,235,tyc
73381,73455,235,gaia
73456,73456,235,tyc
73457,73546,235,gaia
73547,73547,235,tyc
73548,73658,235,gaia
73659,73659,235,tyc
73660,73715,235,gaia
73716,73716,235,tyc
73717,73775,235,gaia
73776,73776,235,tyc
73777,73831,235,gaia
73832,73832,235,tyc
73833,73843,235,gaia
